Time [s],Current [A],Terminal voltage [V],Loss of charge to sei [Ah]
25740.0,-1.4280071252201886e-05,3.9,0.0006699786014718058
25800.000000000004,-1.4276612762402807e-05,3.9,0.0006714549573565266
25860.0,-1.4273155603263654e-05,3.9,0.00067293104303631
25920.0,-1.426970309968463e-05,3.9,0.0006744066502774449
25980.000000000004,-1.4266256176951323e-05,3.9,0.0006758815582713636
26040.0,-1.4262809531630944e-05,3.9,0.0006773564314485237
26100.0,-1.4259363485387727e-05,3.9,0.000678831015456481
26160.0,-1.425591878629411e-05,3.9,0.000680305330230985
26220.0,-1.4252478686139523e-05,3.9,0.0006817791682861294
26280.000000000004,-1.4249044160707475e-05,3.9,0.0006832523096044939
26340.0,-1.4245609912335055e-05,3.9,0.0006847254162310959
26400.0,-1.4242176244752012e-05,3.9,0.0006861982347260245
26460.0,-1.423874391155239e-05,3.9,0.0006876707849531761
26520.0,-1.4235316171021127e-05,3.9,0.0006891428601699829
26580.000000000004,-1.423189396165049e-05,3.9,0.0006906142411454574
26640.0,-1.4228472027093937e-05,3.9,0.0006920855875534285
26700.0,-1.422505065229121e-05,3.9,0.0006935566468610581
26760.000000000004,-1.4221630638737976e-05,3.9,0.0006950274388608304
26820.0,-1.4218215144130687e-05,3.9,0.000696497757549084
26880.000000000004,-1.4214805181671764e-05,3.9,0.0006979673844765958
26940.0,-1.4211395494221274e-05,3.9,0.0006994369769601182
27000.0,-1.4207986366883287e-05,3.9,0.0007009062833685041
27060.000000000004,-1.4204578529908178e-05,3.9,0.000702375323423232
27120.0,-1.4201175260777266e-05,3.9,0.0007038438918551694
27180.0,-1.4197777467484059e-05,3.9,0.0007053117709922253
27240.0,-1.4194379946282049e-05,3.9,0.0007067796158080675
27300.0,-1.4190982989498867e-05,3.9,0.0007082471755678815
27360.000000000004,-1.4187587290774694e-05,3.9,0.0007097144699225859
27420.0,-1.418419617249926e-05,3.9,0.0007111812943332078
27480.0,-1.4180810471559346e-05,3.9,0.0007126474319001873
27540.0,-1.4177425039802103e-05,3.9,0.0007141135352680052
27600.0,-1.4174040164566e-05,3.9,0.0007155793545928785
27660.000000000004,-1.4170656550921827e-05,3.9,0.000717044909455565
27720.0,-1.4167277482328178e-05,3.9,0.0007185099960429428
27780.0,-1.4163903806563648e-05,3.9,0.0007199743982234334
27840.000000000004,-1.4160530398704866e-05,3.9,0.0007214387663260862
27900.0,-1.4157157539225738e-05,3.9,0.0007229028513928795
27960.0,-1.4153785921668793e-05,3.9,0.0007243666729348487
28020.0,-1.4150418838756055e-05,3.9,0.0007258300278604283
28080.0,-1.4147057121530569e-05,3.9,0.0007272927008014948
28140.000000000004,-1.4143695670896223e-05,3.9,0.0007287553397853408
28200.0,-1.4140334748595866e-05,3.9,0.0007302176967344835
28260.0,-1.4136975085885595e-05,3.9,0.000731679791090634
28320.0,-1.4133619911397544e-05,3.9,0.0007331414204795459
28380.0,-1.4130270079343264e-05,3.9,0.0007346023702920671
28440.000000000004,-1.4126920512763973e-05,3.9,0.0007360632862672664
28500.0,-1.412357145813041e-05,3.9,0.0007375239212030318
28560.0,-1.4120223681477327e-05,3.9,0.000738984294472157
28620.000000000004,-1.4116880319982307e-05,3.9,0.0007404442044135061
28680.0,-1.4113542307754181e-05,3.9,0.0007419034371724451
28740.000000000004,-1.4110204561405914e-05,3.9,0.0007433626362132638
28800.0,-1.4106867336650177e-05,3.9,0.000744821555204073
28860.0,-1.4103531299064135e-05,3.9,0.0007462802134491674
28920.000000000004,-1.4100199744477166e-05,3.9,0.0007477384099963322
28980.0,-1.4096873476165175e-05,3.9,0.0007491959317410484
29040.0,-1.4093547470500988e-05,3.9,0.0007506534198861434
29100.0,-1.4090221966917086e-05,3.9,0.0007521106289648659
29160.0,-1.4086897678045664e-05,3.9,0.0007535675782134077
29220.000000000004,-1.4083577842178917e-05,3.9,0.0007550240673843296
29280.0,-1.408026324069368e-05,3.9,0.0007564798841188607
29340.0,-1.4076948899238892e-05,3.9,0.000757935667371581
29400.000000000004,-1.4073635069090217e-05,3.9,0.0007593911725358192
29460.0,-1.407032243846839e-05,3.9,0.0007608464187800609
29520.000000000004,-1.4067014189985136e-05,3.9,0.0007623012065575473
29580.0,-1.4063711226149393e-05,3.9,0.0007637553242509014
29640.0,-1.4060408524941163e-05,3.9,0.0007652094085795708
29700.000000000004,-1.4057106258468735e-05,3.9,0.0007666632157919437
29760.0,-1.4053805261456382e-05,3.9,0.0007681167649892124
29820.000000000004,-1.4050508569234754e-05,3.9,0.0007695698573212078
29880.0,-1.4047217130362558e-05,3.9,0.0007710222819076494
29940.0,-1.4043925952657943e-05,3.9,0.0007724746732458399
30000.000000000004,-1.4040635256106412e-05,3.9,0.0007739267884342892
30060.0,-1.4037345744003222e-05,3.9,0.0007753786465072522
30120.0,-1.4034060571506357e-05,3.9,0.0007768300493071283
30180.0,-1.4030780608280836e-05,3.9,0.00077828078668646
30240.0,-1.4027500903976918e-05,3.9,0.0007797314909333071
30300.000000000004,-1.4024221664842509e-05,3.9,0.000781181919991345
30360.0,-1.4020943598505785e-05,3.9,0.0007826320928283099
30420.0,-1.4017669881089154e-05,3.9,0.0007840818119751458
30480.000000000004,-1.4014401329035434e-05,3.9,0.0007855308680129852
30540.0,-1.4011133033626716e-05,3.9,0.0007869798910334347
30600.000000000004,-1.4007865186732146e-05,3.9,0.0007884286398204532
30660.0,-1.4004598501900224e-05,3.9,0.0007898771332756419
30720.0,-1.4001336142618654e-05,3.9,0.0007913251746145022
30780.000000000004,-1.3998078933872355e-05,3.9,0.0007927725551425575
30840.0,-1.399482198102036e-05,3.9,0.0007942199027676624
30900.0,-1.3991565469090833e-05,3.9,0.0007956669771091921
30960.0,-1.3988310107104187e-05,3.9,0.0007971137970030047
31020.0,-1.3985059054289361e-05,3.9,0.0007985601663452141
31080.000000000004,-1.3981813121259083e-05,3.9,0.0008000058771615715
31140.0,-1.3978567442620495e-05,3.9,0.000801451555188749
31200.0,-1.3975322198544026e-05,3.9,0.0008028969608767418
31260.000000000004,-1.3972078126641149e-05,3.9,0.000804342112996035
31320.0,-1.396883827293369e-05,3.9,0.0008057868161194475
31380.000000000004,-1.3965603554194867e-05,3.9,0.0008072308629888281
31440.0,-1.3962369090720455e-05,3.9,0.0008086748771821378
31500.0,-1.3959135045297161e-05,3.9,0.0008101186199752363
31560.000000000004,-1.3955902144626243e-05,3.9,0.0008115621100736006
31620.0,-1.3952673503400509e-05,3.9,0.0008130051527228747
31680.000000000004,-1.394944992672781e-05,3.9,0.0008144475413769007
31740.0,-1.3946226601651895e-05,3.9,0.0008158898974673271
31800.0,-1.3943003684120365e-05,3.9,0.0008173319830911187
31860.000000000004,-1.3939781917787408e-05,3.9,0.0008187738168891444
31920.0,-1.3936564382380128e-05,3.9,0.0008202152047760053
31980.0,-1.3933351893763047e-05,3.9,0.0008216559409134751
32040.0,-1.3930139655900582e-05,3.9,0.0008230966445991696
32100.0,-1.3926927817033274e-05,3.9,0.0008245370787464787
32160.000000000004,-1.3923717109295445e-05,3.9,0.0008259772619320057
32220.0,-1.392051059502738e-05,3.9,0.0008274170007355102
32280.0,-1.3917309140209353e-05,3.9,0.0008288560900226607
32340.000000000004,-1.391410793684645e-05,3.9,0.0008302951469692183
32400.0,-1.3910907086351055e-05,3.9,0.0008317339353003323
32460.000000000004,-1.3907707372376299e-05,3.9,0.0008331724735287302
32520.0,-1.3904511871917788e-05,3.9,0.0008346105688955288
32580.0,-1.3901321369009539e-05,3.9,0.0008360480169662824
32640.000000000004,-1.3898131114433323e-05,3.9,0.0008374854328069963
32700.0,-1.3894941218959108e-05,3.9,0.0008389225809499607
32760.0,-1.3891752476136547e-05,3.9,0.0008403594798443801
32820.0,-1.388856786486641e-05,3.9,0.0008417959373889703
32880.0,-1.3885388252006533e-05,3.9,0.0008432317498452084
32940.0,-1.3882208887704206e-05,3.9,0.0008446675301813268
33000.0,-1.3879029884674664e-05,3.9,0.0008461030437321766
33060.0,-1.3875851995054104e-05,3.9,0.0008475383088838015
33120.0,-1.3872678250936282e-05,3.9,0.0008489731341887919
33180.0,-1.3869509473623232e-05,3.9,0.0008504073166005986
33240.0,-1.3866340943238567e-05,3.9,0.0008518414670015909
33300.0,-1.3863172774245429e-05,3.9,0.0008532753515246157
33360.0,-1.3860005689486635e-05,3.9,0.0008547089884929247
33420.0,-1.3856842744171822e-05,3.9,0.0008561421871092789
33480.0,-1.3853684740081265e-05,3.9,0.0008575747450151978
33540.0,-1.3850526981561132e-05,3.9,0.0008590072710189899
33600.0,-1.3847369557684806e-05,3.9,0.0008604395320469813
33660.0,-1.3844213244433118e-05,3.9,0.0008618715463599965
33720.0,-1.3841061035933676e-05,3.9,0.0008633031238072884
33780.0,-1.383791373866235e-05,3.9,0.0008647340627145751
33840.0,-1.3834766685422399e-05,3.9,0.0008661649698278009
33900.0,-1.3831619996712577e-05,3.9,0.0008675956128623138
33960.0,-1.3828474335247967e-05,3.9,0.0008690260100168494
34020.0,-1.3825332825992742e-05,3.9,0.0008704559717835096
34080.0,-1.3822196177086668e-05,3.9,0.0008718852971683722
34140.0,-1.3819059769675128e-05,3.9,0.0008733145908666305
34200.0,-1.3815923687134869e-05,3.9,0.0008747436213782123
34260.0,-1.3812788692684848e-05,3.9,0.0008761724068401175
34320.0,-1.3809657788093869e-05,3.9,0.0008776007583836893
34380.0,-1.3806531726596767e-05,3.9,0.0008790284756915313
34440.0,-1.3803405905705989e-05,3.9,0.0008804561614196234
34500.0,-1.380028040034888e-05,3.9,0.0008818835848480642
34560.00000000001,-1.3797155994595925e-05,3.9,0.0008833107640524685
34620.0,-1.3794035647923106e-05,3.9,0.0008847375107998323
34680.0,-1.3790920121209878e-05,3.9,0.0008861636254454989
34740.00000000001,-1.378780483394941e-05,3.9,0.0008875897086176763
34800.0,-1.3784689846236308e-05,3.9,0.0008890155303722551
34860.0,-1.3781575946291697e-05,3.9,0.00089044110872381
34920.0,-1.3778466072084383e-05,3.9,0.0008918662560714289
34980.0,-1.3775361023224253e-05,3.9,0.0008932907734394583
35040.0,-1.3772256214146145e-05,3.9,0.000894715259439656
35100.0,-1.3769151721677786e-05,3.9,0.0008961394848993752
35160.0,-1.3766048263645713e-05,3.9,0.0008975634677724906
35220.0,-1.3762948812964233e-05,3.9,0.0008989870210866654
35280.0,-1.375985418522601e-05,3.9,0.0009004099465314952
35340.00000000001,-1.3756759797225053e-05,3.9,0.0009018328407135704
35400.0,-1.3753665702070535e-05,3.9,0.0009032554752273925
35460.0,-1.375057262240734e-05,3.9,0.0009046778679664823
35520.00000000001,-1.3747483558393963e-05,3.9,0.0009060998325835633
35580.0,-1.374439928987046e-05,3.9,0.0009075211714298
35640.0,-1.3741315259707489e-05,3.9,0.0009089424791177656
35700.0,-1.3738231492722957e-05,3.9,0.0009103635280048465
35760.0,-1.3735148747928591e-05,3.9,0.0009117843359245516
35820.0,-1.3732070038263033e-05,3.9,0.0009132047171511882
35880.0,-1.3728996054061637e-05,3.9,0.0009146244746938111
35940.00000000001,-1.3725922304579667e-05,3.9,0.000916044201182071
36000.0,-1.3722848865952124e-05,3.9,0.000917463669732006
36060.0,-1.3719776410518141e-05,3.9,0.0009188828981174251
36120.00000000001,-1.3716707946294452e-05,3.9,0.0009203017012307913
36180.0,-1.3713644201907622e-05,3.9,0.000921719882735404
36240.0,-1.3710580692077715e-05,3.9,0.0009231380332889873
36300.00000000001,-1.3707517461002034e-05,3.9,0.0009245559267620106
36360.0,-1.3704455229177255e-05,3.9,0.0009259735808689432
36420.0,-1.3701396972965084e-05,3.9,0.0009273908111169631
36480.0,-1.3698343419232564e-05,3.9,0.0009288074218200068
36540.0,-1.3695290099170114e-05,3.9,0.0009302240016747773
36600.0,-1.3692237030817216e-05,3.9,0.0009316403253020272
36660.0,-1.368918497964764e-05,3.9,0.0009330564103571871
36720.00000000001,-1.3686136859602916e-05,3.9,0.0009344720729587638
36780.0,-1.3683093433280667e-05,3.9,0.0009358871180677555
36840.0,-1.3680050240193842e-05,3.9,0.0009373021324306643
36900.00000000001,-1.367700728914914e-05,3.9,0.0009387168914143713
36960.0,-1.3673965367955076e-05,3.9,0.0009401314126156168
37020.0,-1.3670927369693537e-05,3.9,0.000941545512760865
37080.00000000001,-1.3667894001613198e-05,3.9,0.0009429589974546076
37140.0,-1.3664860863551266e-05,3.9,0.0009443724515038906
37200.0,-1.3661828005847355e-05,3.9,0.0009457856510176251
37260.0,-1.3658796094795195e-05,3.9,0.0009471986135341808
37320.0,-1.3655768124613039e-05,3.9,0.0009486111563846357
37380.0,-1.3652744785059537e-05,3.9,0.0009500230858134435
37440.0,-1.3649721675556302e-05,3.9,0.0009514349846988627
37500.00000000001,-1.3646698819078902e-05,3.9,0.0009528466298877505
37560.0,-1.3643676927798207e-05,3.9,0.0009542580388604254
37620.0,-1.3640658915549212e-05,3.9,0.0009556690295492684
37680.00000000001,-1.363764554171081e-05,3.9,0.0009570794088351907
37740.0,-1.3634632398455277e-05,3.9,0.0009584897576782371
37800.0,-1.3631619486242103e-05,3.9,0.0009598998536591766
37860.0,-1.3628607528888713e-05,3.9,0.0009613097142005886
37920.0,-1.3625599465158004e-05,3.9,0.0009627191578328612
37980.0,-1.3622596003412269e-05,3.9,0.000964127992069897
38040.0,-1.3619592770322126e-05,3.9,0.0009655367959640244
38100.0,-1.3616589748770303e-05,3.9,0.0009669453478258906
38160.0,-1.3613587680822651e-05,3.9,0.0009683536650206803
38220.0,-1.3610589490768455e-05,3.9,0.0009697615666735071
38280.00000000001,-1.360759588237305e-05,3.9,0.0009711688609278143
38340.0,-1.3604602501615335e-05,3.9,0.0009725761249386307
38400.0,-1.3601609336748199e-05,3.9,0.0009739831377425164
38460.00000000001,-1.3598617078450002e-05,3.9,0.0009753899166475472
38520.0,-1.3595628732789437e-05,3.9,0.0009767962813703455
38580.0,-1.3592644914715123e-05,3.9,0.00097820204068046
38640.0,-1.3589661321558875e-05,3.9,0.000979607769845961
38700.0,-1.358667794022537e-05,3.9,0.0009810132486253644
38760.0,-1.3583695504450505e-05,3.9,0.0009824184942699608
38820.0,-1.3580716895396146e-05,3.9,0.0009838233270846493
38880.00000000001,-1.357774282302993e-05,3.9,0.0009852275564616933
38940.0,-1.3574768976057127e-05,3.9,0.000986631755792468
39000.0,-1.3571795362077675e-05,3.9,0.0009880357055535108
39060.00000000001,-1.3568822620337554e-05,3.9,0.0009894394229396435
39120.0,-1.356585373425602e-05,3.9,0.0009908427288408553
39180.0,-1.356288936509361e-05,3.9,0.0009922454332687441
39240.00000000001,-1.355992522031063e-05,3.9,0.0009936481077481717
39300.0,-1.3556961235961111e-05,3.9,0.000995050533469815
39360.0,-1.3553998224643914e-05,3.9,0.0009964527275723143
39420.0,-1.3551038995173326e-05,3.9,0.0009978545115276022
39480.0,-1.3548084254394084e-05,3.9,0.0009992556959632563
39540.0,-1.35451297366539e-05,3.9,0.0010006568505477203
39600.0,-1.354217541335653e-05,3.9,0.0010020577571819617
39660.00000000001,-1.3539222015861245e-05,3.9,0.001003458432948744
39720.0,-1.3536272401230472e-05,3.9,0.0010048586998987771
39780.0,-1.3533327247901041e-05,3.9,0.0010062583692723168
39840.00000000001,-1.3530382316270421e-05,3.9,0.0010076580088914217
39900.0,-1.3527437556375448e-05,3.9,0.0010090574013634883
39960.0,-1.3524493731052546e-05,3.9,0.0010104565637157363
40020.00000000001,-1.352155367707532e-05,3.9,0.0010118553185745197
40080.0,-1.3518618055529622e-05,3.9,0.001013253477789477
40140.0,-1.3515682654212472e-05,3.9,0.0010146516073462255
40200.0,-1.3512747458817728e-05,3.9,0.001016049490554805
40260.0,-1.3509813142763346e-05,3.9,0.001017447144387166
40320.0,-1.3506882580910254e-05,3.9,0.001018844392042236
40380.0,-1.3503956453281595e-05,3.9,0.001020241045975746
40440.00000000001,-1.3501030546059915e-05,3.9,0.0010216376703467646
40500.0,-1.3498104824512416e-05,3.9,0.0010230340491641792
40560.0,-1.349517993735342e-05,3.9,0.001024430199344989
40620.00000000001,-1.3492258870891597e-05,3.9,0.0010258259446575971
40680.0,-1.348934217248787e-05,3.9,0.0010272210981606058
40740.0,-1.3486425691079137e-05,3.9,0.0010286162221963197
40800.00000000001,-1.3483509368626503e-05,3.9,0.0010300111014687407
40860.0,-1.3480593942970137e-05,3.9,0.0010314057528402025
40920.0,-1.347768224609363e-05,3.9,0.0010328000006455374
40980.0,-1.3474774940729164e-05,3.9,0.0010341936585429934
41040.0,-1.347186785355817e-05,3.9,0.0010355872870678401
41100.0,-1.3468960918703342e-05,3.9,0.001036980671615473
41160.0,-1.3466054869836235e-05,3.9,0.0010383738289938532
41220.00000000001,-1.3463152524925947e-05,3.9,0.0010397665841012248
41280.0,-1.3460254550241433e-05,3.9,0.001041158751192264
41340.0,-1.3457356792754858e-05,3.9,0.0010425508890048805
41400.00000000001,-1.3454459145319516e-05,3.9,0.0010439427836221702
41460.0,-1.3451562401419604e-05,3.9,0.001045334451798001
41520.0,-1.3448669382084808e-05,3.9,0.0010467257189910306
41580.00000000001,-1.344578069863937e-05,3.9,0.0010481164000491884
41640.0,-1.3442892230585709e-05,3.9,0.001049507051922611
41700.0,-1.3440003862832336e-05,3.9,0.0010508974613784134
41760.0,-1.343711639699258e-05,3.9,0.0010522876451166837
41820.0,-1.3434232627950662e-05,3.9,0.0010536774291534953
41880.0,-1.3431353172695584e-05,3.9,0.0010550666289268961
41940.0,-1.3428473931773874e-05,3.9,0.001056455799608736
42000.00000000001,-1.3425594810005103e-05,3.9,0.0010578447286465366
42060.0,-1.3422716541544984e-05,3.9,0.001059233432686872
42120.0,-1.3419841988476596e-05,3.9,0.0010606217383002938
42180.00000000001,-1.3416971709661645e-05,3.9,0.0010620094615118101
42240.0,-1.3414101643199952e-05,3.9,0.001063397155724459
42300.0,-1.3411231706244917e-05,3.9,0.0010647846090625379
42360.0,-1.3408362606121716e-05,3.9,0.0010661718381194134
42420.0,-1.340549720926928e-05,3.9,0.0010675586700171398
42480.0,-1.3402636071789894e-05,3.9,0.0010689449213646264
42540.0,-1.3399775145805663e-05,3.9,0.0010703311438054336
42600.00000000001,-1.3396914350594606e-05,3.9,0.0010717171261370752
42660.0,-1.3394054365681798e-05,3.9,0.0010731028848999658
42720.0,-1.3391198062689086e-05,3.9,0.0010744882477647796
42780.00000000001,-1.3388346019414808e-05,3.9,0.0010758730319212122
42840.0,-1.3385494187720434e-05,3.9,0.00107725778726268
42900.0,-1.338264244572354e-05,3.9,0.0010786423032563327
42960.00000000001,-1.3379791558863428e-05,3.9,0.0010800265963899344
43020.0,-1.3376944298393838e-05,3.9,0.0010814104948798661
43080.0,-1.3374101293636127e-05,3.9,0.0010827938164935603
43140.0,-1.3371258500300366e-05,3.9,0.0010841771093835146
43200.0,-1.3368415804114313e-05,3.9,0.001085560163682995
43260.0,-1.3365573963138588e-05,3.9,0.0010869429958273787
43320.0,-1.3362735707576622e-05,3.9,0.0010883254345758983
43380.00000000001,-1.3359901690911168e-05,3.9,0.0010897072982706747
43440.0,-1.335706788484554e-05,3.9,0.0010910891333324522
43500.0,-1.335423418585642e-05,3.9,0.0010924707305571136
43560.00000000001,-1.335140128615987e-05,3.9,0.001093852106327933
43620.0,-1.3348572006123885e-05,3.9,0.0010952330899441148
43680.0,-1.3345746937275928e-05,3.9,0.0010966135003194846
43740.00000000001,-1.3342922077663496e-05,3.9,0.0010979938821521248
43800.0,-1.3340097317935263e-05,3.9,0.001099374026897038
43860.0,-1.333727334413086e-05,3.9,0.001100753950885689
43920.0,-1.3334452989851377e-05,3.9,0.0011021334839544233
43980.0,-1.3331636815203328e-05,3.9,0.0011035124455857624
44040.0,-1.3328820848152147e-05,3.9,0.0011048913787641622
44100.0,-1.3326004977237937e-05,3.9,0.0011062700756003126
44160.00000000001,-1.3323189920178928e-05,3.9,0.0011076485523741147
44220.0,-1.3320378406367077e-05,3.9,0.0011090266394562542
44280.0,-1.3317571088241826e-05,3.9,0.0011104041568949828
44340.00000000001,-1.3314763978664434e-05,3.9,0.001111781645970102
44400.0,-1.3311956949481789e-05,3.9,0.0011131588994445331
44460.0,-1.330915072694329e-05,3.9,0.0011145359335469084
44520.00000000001,-1.3306348029163053e-05,3.9,0.0011159125791794712
44580.0,-1.3303549515152463e-05,3.9,0.001117288656953228
